,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
18926,JALOUSIE,2.0,16.135,260.0,26366,DE,UPS,0
18927,JALOUSIE,1.0,2.42,125.0,17694,DE,UPS,0
18928,PLISSEE_20,2.0,3.89,175.3,24071,DE,UPS,0
18929,INSCHUTZ,1.0,0.0,0.0,35580,DE,TOUR_SPED,0
18930,SONSTIGE,0.0,0.0,0.0,20919,DE,UPS,0
18931,VARIOROLLO,1.0,0.0,0.0,19355,DE,DHL,0
18932,PLISSEE_20,1.0,1.31,95.2,16790,DE,UPS,0
18933,BEFESTIGUN,1.0,0.0,0.0,35950,DE,DHL,0
18934,INSCHUTZ,8.0,0.0,0.0,37338,DE,TOUR_SPED,0
18935,PLISSEE_20,2.0,1.69,111.3,15108,DE,UPS,0
18936,LAMELLE,44.0,2.2,0.0,19955,DE,UPS,0
18937,JALOUSIE,5.0,9.74,600.0,27645,BE,UPS,0
18938,PLISSEE_20,8.0,3.52,111.4,35998,DE,UPS,0
18939,PLISSEE_20,1.0,0.0,0.0,16753,DE,DHL,0
18940,PLISSEE_20,8.0,5.995,674.6,33989,DE,UPS,0
18941,ROLLO,1.0,4.0,84.0,18592,DE,UPS,0
18942,KOLLEKTION,3.0,4.175,0.0,24294,DE,UPS,0
18943,PLISSEE_WA,2.0,3.41,116.0,35950,DE,UPS,0
18944,ENDKAPPEN,4.0,0.0,0.0,35950,DE,DHL,0
18945,FVORHANG,3.0,1.81,138.0,30114,IT,UPS,0
18946,JALOUSIE,1.0,2.56,53.6,27371,FR,UPS,0
18947,ROLLO,2.0,1.005,70.0,35950,DE,UPS,0
18948,ROLLO,3.0,2.59,577.5,15612,DE,UPS,0
18949,PLISSEE_20,1.0,0.68,40.7,35950,DE,UPS,0
18950,LAMELLE,3.0,5.975,130.0,23005,DE,UPS,0
18951,PLISSEE_20,2.0,1.74,95.7,17211,DE,UPS,0
18952,PLISSEE_WA,7.0,3.26,80.9,29548,DE,UPS,0
18953,PLISSEE_WA,6.0,2.41,145.0,28075,DE,UPS,0
18954,PLISSEE_20,4.0,0.0,0.0,19355,DE,DHL,0
18955,PLISSEE_20,1.0,1.03,68.0,23402,DE,UPS,0
18956,PLISSEE_20,2.0,2.65,167.9,17348,DE,UPS,0
18957,PLISSEE_20,2.0,1.515,157.4,35950,DE,UPS,0
18958,PLISSEE_20,1.0,0.895,74.5,35950,CH,UPS,0
18959,PLISSEE_20,4.0,2.37,71.7,15134,DE,UPS,0
18960,REPARATUR,1.0,1.18,109.7,35950,DE,UPS,0
18961,INSCHUTZ,2.0,0.0,0.0,20382,DE,TOUR_SPED,0
18962,PLISSEE_20,1.0,1.29,107.4,15777,DE,UPS,0
18963,LAMELLE,20.0,0.86,0.0,19308,DE,UPS,0
18964,ROLLO,3.0,12.885,367.0,29562,FR,UPS,0
18965,ROLLO,2.0,6.48,211.4,35950,DE,UPS,0
18966,ROLLO,3.0,1.315,98.5,35950,DE,UPS,0
18967,PLISSEE_20,2.0,1.4,125.6,27117,DE,UPS,0
18968,POS-PRÄS,1.0,7.31,0.0,15134,DE,UPS,0
18969,PLISSEE_WA,2.0,1.09,52.1,22756,CH,UPS_CH,0
18970,PLISSEE_20,2.0,1.29,45.2,35950,DE,UPS,0
18971,PLISSEE_20,9.0,1.93,105.3,22756,CH,UPS_CH,0
18972,PRÄSENTER,1.0,3.36,0.0,17127,DE,UPS,0
18973,ROLLO,10.0,7.375,211.4,35963,FR,UPS,0
18974,PLISSEE_WA,1.0,1.05,67.2,35950,DE,UPS,0
18975,ROLLO,3.0,4.54,278.5,35950,DE,UPS,0
18976,PROSPEKTE,20.0,0.0,0.0,22370,DE,DHL,0
18977,ROLLO,1.0,3.37,180.0,24975,DE,UPS,0
18978,ROLLO,1.0,1.91,94.0,25870,DE,UPS,0
18979,ROLLO,27.0,3.975,95.5,35950,DE,UPS,0
18980,ROLLO,2.0,3.87,210.0,35950,DE,UPS,0
18981,KOLLEKTION,3.0,4.18,0.0,17373,DE,UPS,0
18982,INSCHUTZ,3.0,0.0,0.0,15264,DE,TOUR_SPED,0
18983,INSCHUTZ,2.0,0.0,0.0,36479,DE,TOUR_SPED,0
18984,ROLLO,1.0,3.46,116.0,36520,DE,UPS,0
18985,LAMELLE,26.0,0.0,1027.0,24110,DE,TOUR_SPED,0
18986,INSCHUTZ,1.0,0.0,0.0,27477,BE,TOUR_SPED,0
18987,PLISSEE_20,2.0,1.53,149.5,26407,DE,UPS,0
18988,PLISSEE_20,3.0,3.195,350.1,35950,DE,UPS,0
18989,PLISSEE_WA,2.0,2.465,196.8,35950,DE,UPS,0
18990,PLISSEE_20,6.0,3.39,273.1,35950,DE,UPS,0
18991,PRÜFUNG,1.0,1.75,99.9,19906,DE,UPS,0
18992,INSCHUTZ,4.0,0.0,0.0,37338,DE,DHL,0
18993,PLISSEE_20,6.0,2.92,210.0,35950,FR,UPS,0
18994,PLISSEE_20,1.0,1.04,70.3,17928,DE,UPS,0
18995,PLISSEE_20,2.0,1.485,135.0,35950,DE,UPS,0
18996,KOLLEKTION,3.0,1.8,0.0,27480,BE,UPS,0
18997,PLISSEE_20,1.0,1.52,110.0,35950,DE,UPS,0
18998,PLISSEE_WA,1.0,1.53,109.4,35950,DE,UPS,0
18999,ROLLO,4.0,7.06,622.0,20621,DE,UPS,0
19000,LAMELLE,1.0,0.0,0.0,18655,DE,DHL,0
19001,LAMELLE,7.0,0.61,0.0,24325,DE,UPS,0
19002,PLISSEE_20,6.0,8.11,685.0,20557,DE,UPS,0
19003,PLISSEE_20,4.0,7.885,239.0,28557,BE,UPS,0
19004,PLISSEE_20,4.0,1.43,391.59999999999997,22756,CH,UPS_CH,0
19005,PLISSEE_20,6.0,5.45,271.5,27461,DE,UPS,0
19006,ROLLO,2.0,2.86,110.0,35950,DE,UPS,0
19007,ROLLO,1.0,3.31,117.3,16411,DE,UPS,0
19008,PLISSEE_WA,1.0,1.295,80.0,35950,CH,UPS,0
19009,PLISSEE_20,2.0,1.32,153.5,17241,DE,UPS,0
19010,PLISSEE_20,5.0,6.25,490.79999999999995,20751,DE,UPS,0
19011,ROLLO,1.0,0.8,51.0,35950,DE,UPS,0
19012,ROLLO,3.0,2.91,295.79999999999995,19355,DE,UPS,0
19013,BEFESTIGUN,1.0,0.0,0.0,28339,DE,DHL,0
19014,PLISSEE_20,2.0,1.68,57.7,35950,DE,UPS,0
19015,PLISSEE_20,8.0,6.78,503.4,15636,DE,UPS,0
19016,ROLLO,10.0,0.0,1356.5,33609,DE,TOUR_SPED,0
19017,PLISSEE_WA,5.0,9.04,419.3,34363,DE,UPS,0
19018,PLISSEE_20,3.0,1.705,118.4,35950,DE,UPS,0
19019,KOLLEKTION,3.0,4.17,0.0,19840,DE,UPS,0
19020,JALOUSIE,3.0,11.32,380.0,35950,DE,UPS,0
19021,INSCHUTZ,1.0,0.0,0.0,36048,DE,TOUR_SPED,0
19022,PLISSEE_WA,7.0,2.68,66.1,35950,DE,UPS,0
19023,KOLLEKTION,1.0,0.98,0.0,29667,DE,UPS,0
19024,ROLLO,2.0,2.88,112.0,35950,DE,UPS,0
19025,PLISSEE_20,2.0,1.085,48.2,35950,DE,UPS,0
19026,PLISSEE_20,4.0,8.655,355.5,24089,DE,UPS,0
19027,PLISSEE_20,2.0,1.68,166.5,18457,DE,UPS,0
19028,ROLLO,4.0,2.87,387.0,27006,DE,UPS,0
19029,REPARATUR,10.0,0.0,987.0,36601,IT,SPED,0
19030,ROLLO,3.0,1.65,70.0,35950,CH,UPS,0
19031,ROLLO,3.0,2.775,120.5,35950,DE,UPS,0
19032,PLISSEE_20,1.0,0.73,53.7,35950,AT,UPS,0
19033,JALOUSIE,1.0,2.03,90.0,22756,CH,UPS_CH,0
19034,PLISSEE_WA,1.0,1.48,56.3,27942,DK,UPS,0
19035,ROLLO,7.0,16.87,360.2,35950,DE,UPS,0
19036,PLISSEE_20,6.0,3.865,380.1,35950,DE,UPS,0
19037,PLISSEE_20,2.0,1.835,175.4,35950,DE,UPS,0
19038,PLISSEE_20,4.0,3.62,184.5,16779,DE,UPS,0
19039,ROLLO,1.0,3.42,135.0,15230,DE,UPS,0
19040,PLISSEE_20,2.0,1.625,72.8,35950,DE,UPS,0
19041,PLISSEE_20,2.0,3.905,283.8,20145,DE,UPS,0
19042,FVORHANG,1.0,2.92,80.0,19573,DE,UPS,0
19043,INSCHUTZ,1.0,0.0,0.0,20145,DE,TOUR_SPED,0
19044,ROLLO,1.0,1.15,150.0,21773,DE,UPS,0
19045,LAMELLE,32.0,3.03,0.0,19840,DE,UPS,0
19046,KOLLEKTION,3.0,4.175,0.0,18346,DE,UPS,0
19047,INSCHUTZ,2.0,0.0,0.0,22856,DE,TOUR_SPED,0
19048,KOLLEKTION,9.0,21.75,0.0,22525,DE,UPS,0
19049,ROLLO,2.0,4.215,118.0,35950,DE,UPS,0
19050,PLISSEE_20,4.0,1.8,92.5,20467,DE,UPS,0
19051,INSCHUTZ,1.0,0.0,0.0,18707,DE,TOUR_SPED,0
19052,GETRIEBE,8.634,3.695,463.4,19355,DE,UPS,0
19053,ROLLO,1.0,1.55,139.0,35950,DE,UPS,0
19054,INSCHUTZ,1.0,0.0,0.0,18274,DE,TOUR_SPED,0
19055,ROLLO,1.0,3.25,116.0,19828,DE,UPS,0
19056,PLISSEE_20,4.0,2.73,316.7,15689,DE,UPS,0
19057,KOLLEKTION,1.0,0.0,0.0,21717,DE,DHL,0
19058,PLISSEE_20,2.0,2.26,252.8,25532,DE,UPS,0
19059,PLISSEE_20,14.0,4.66,73.0,15418,DE,UPS,0
19060,BEFESTIGUN,20.0,0.0,0.0,15796,DE,DHL,0
19061,INSCHUTZ,9.0,0.0,0.0,31363,LU,TOUR_SPED,0
19062,LAMELLE,46.0,0.0,1234.0,27892,BE,TOUR_SPED,0
19063,BEFESTIGUN,1.0,0.76,0.0,35950,AT,UPS,0
19064,PLISSEE_20,4.0,2.63,142.3,15067,DE,UPS,0
19065,KOLLEKTION,4.0,2.595,0.0,29948,BE,UPS,0
19066,INSCHUTZ,6.0,0.0,0.0,20145,DE,TOUR_SPED,0
19067,PLISSEE_20,3.0,2.3,248.6,34142,DE,UPS,0
19068,PLISSEE_WA,2.0,1.94,75.7,35950,DE,UPS,0
19069,PLISSEE_20,2.0,1.22,100.5,35950,DE,UPS,0
19070,LAMELLE,39.0,0.0,1978.2,20686,DE,TOUR_SPED,0
19071,VARIOROLLO,2.0,8.265,303.0,17715,DE,UPS,0
19072,KOLLEKTION,3.0,4.27,0.0,33917,FR,UPS,0
19073,PLISSEE_20,6.0,10.47,269.3,19767,DE,UPS,0
19074,ROLLO,2.0,2.53,152.0,33872,RO,UPS,0
19075,REPARATUR,5.0,3.43,237.0,20919,DE,UPS,0
19076,INSCHUTZ,2.0,0.0,0.0,29596,DE,TOUR_SPED,0
19077,PLISSEE_20,2.0,2.24,103.6,18414,DE,UPS,0
19078,ROLLO,1.0,1.62,117.3,35950,DE,UPS,0
19079,PLISSEE_20,2.0,1.235,45.5,35950,CH,UPS,0
19080,PLISSEE_20,3.0,1.94,143.9,17348,DE,UPS,0
19081,PLISSEE_20,5.0,0.0,0.0,15612,DE,DHL,0
19082,BEFESTIGUN,2.0,0.0,0.0,16395,DE,DHL,0
19083,PLISSEE_WA,3.0,2.72,243.0,30156,DE,UPS,0
19084,LAMELLE,5.0,0.0,0.0,24209,DE,TOUR_SPED,0
19085,KOLLEKTION,2.0,1.045,0.0,22756,CH,UPS_CH,0
19086,PLISSEE_20,2.0,1.395,112.2,35950,DE,UPS,0
19087,PLISSEE_WA,3.0,2.205,131.0,35950,DE,UPS,0
19088,KOPFPROF,1.38,1.1,0.0,36609,FR,UPS,0
19089,PLISSEE_WA,1.0,1.11,57.2,26743,DE,UPS,0
19090,JALOUSIE,2.0,3.24,75.8,27575,DE,UPS,0
19091,PLISSEE_WA,4.0,2.185,107.0,35950,DE,UPS,0
19092,PLISSEE_WA,1.0,1.15,71.7,35950,AT,UPS,0
19093,PLISSEE_20,1.0,1.065,66.7,35950,AT,UPS,0
19094,PLISSEE_20,3.0,2.85,191.0,35950,DE,UPS,0
19095,PLISSEE_20,6.0,5.75,527.0,17060,DE,UPS,0
19096,PLISSEE_20,1.0,0.68,49.0,22756,CH,UPS_CH,0
19097,PLISSEE_20,7.0,4.35,361.5,22406,DE,UPS,0
19098,JALOUSIE,1.0,2.37,0.0,17945,DE,UPS,0
19099,PLISSEE_20,1.0,0.99,76.0,15187,DE,UPS,0
19100,PLISSEE_WA,6.0,4.33,343.5,35950,DE,UPS,0
19101,LAMELLE,1.0,0.0,259.0,34984,DE,TOUR_SPED,0
19102,PLISSEE_20,1.0,0.72,65.9,37338,DE,UPS,0
19103,REPARATUR,1.0,3.905,150.0,25463,DE,UPS,0
19104,PLISSEE_20,3.0,3.15,113.0,24138,DE,UPS,0
19105,PLISSEE_WA,1.0,1.42,85.0,27896,DE,UPS,0
19106,PLISSEE_20,2.0,0.0,0.0,29167,DE,DHL,0
19107,JALOUSIE,1.0,1.65,100.0,16575,DE,UPS,0
19108,REPARATUR,1.0,1.78,99.9,22021,DE,UPS,0
19109,INSCHUTZ,2.0,0.0,300.0,34984,DE,TOUR_SPED,0
19110,PLISSEE_WA,2.0,1.33,66.5,15932,DE,UPS,0
19111,PLISSEE_20,4.0,1.66,82.2,35950,CH,UPS,0
19112,PLISSEE_20,2.0,1.0,39.9,35950,DE,UPS,0
19113,PLISSEE_20,1.0,1.28,98.5,24178,DE,UPS,0
19114,PLISSEE_20,4.0,4.34,176.6,28087,DE,UPS,0
19115,INSCHUTZ,2.0,0.0,0.0,19355,DE,TOUR_SPED,0
19116,PLISSEE_20,1.0,2.17,121.5,17398,DE,UPS,0
19117,ROLLO,1.0,3.675,180.0,35950,DE,UPS,0
19118,PLISSEE_WA,3.0,5.165,364.5,16314,DE,UPS,0
19119,LAMELLE,20.0,0.0,0.0,18170,DE,DHL,0
19120,PLISSEE_20,1.0,2.86,152.5,28510,DE,UPS,0
19121,PLISSEE_WA,2.0,1.68,76.0,19548,DE,UPS,0
19122,ROLLO,1.0,3.235,152.6,35950,DE,UPS,0
19123,PLISSEE_WA,6.0,4.17,231.2,23851,DE,UPS,0
19124,VARIOROLLO,1.0,7.375,187.5,16594,DE,UPS,0
19125,PLISSEE_WA,15.0,11.245,688.3,33754,DE,UPS,0
19126,ROLLO,1.0,3.385,200.0,35950,DE,UPS,0
19127,ROLLO,2.0,3.8,251.0,35950,AT,UPS,0
19128,PLISSEE_WA,2.0,1.67,55.7,15003,DE,UPS,0
19129,PLISSEE_WA,27.0,0.0,693.0,28984,DE,TOUR_SPED,0
19130,INSCHUTZ,2.0,0.0,0.0,25091,DE,TOUR_SPED,0
19131,ROLLO,3.0,3.115,142.0,35950,DE,UPS,0
19132,PLISSEE_20,2.0,1.58,88.3,16395,DE,UPS,0
19133,LAMELLE,5.0,0.0,0.0,20581,DE,DHL,0
19134,SCHNUR,20.0,0.0,0.0,27278,DE,DHL,0
19135,PLISSEE_20,4.0,0.0,0.0,26352,DE,DHL,0
19136,JALOUSIE,5.0,7.58,223.39999999999998,17885,DE,UPS,0
19137,ROLLO,3.0,1.235,95.2,35950,DE,UPS,0
19138,REPARATUR,1.0,3.335,80.0,35950,DE,UPS,0
19139,PLISSEE_20,3.0,1.95,133.5,22515,DE,UPS,0
19140,PLISSEE_20,7.0,6.93,814.5,34849,DE,UPS,0
19141,KOLLEKTION,3.0,4.165,0.0,23789,DE,UPS,0
19142,INSCHUTZ,1.0,0.0,0.0,21412,DE,TOUR_SPED,0
19143,INSCHUTZ,1.0,0.0,0.0,19590,DE,TOUR_SPED,0
19144,JALOUSIE,5.0,8.685,150.0,30958,FR,UPS,0
19145,PLISSEE_20,2.0,1.765,143.9,35950,DE,UPS,0
19146,PLISSEE_20,4.0,3.7,331.0,20552,DE,UPS,0
19147,PLISSEE_20,4.0,2.25,230.4,20053,DE,UPS,0
19148,PLISSEE_20,12.0,0.0,0.0,35950,DE,DHL,0
19149,PLISSEE_20,3.0,5.36,72.5,15612,DE,UPS,0
19150,SONSTIGE,1.0,0.0,0.0,18027,DE,DHL,0
19151,PLISSEE_20,2.0,1.67,163.7,19096,DE,UPS,0
19152,ROLLO,2.0,1.885,74.6,35950,DE,UPS,0
19153,PLISSEE_20,12.0,0.23,0.0,27371,FR,UPS,0
19154,PLISSEE_20,6.0,2.46,450.4,18523,DE,UPS,0
19155,JALOUSIE,1.0,1.72,101.3,20827,DE,UPS,0
19156,PLISSEE_WA,7.0,10.19,685.6,29198,DE,UPS,0
19157,PLISSEE_20,3.0,2.04,164.4,18659,DE,UPS,0
19158,PLISSEE_20,1.0,0.69,48.2,35950,DE,UPS,0
19159,PLISSEE_WA,5.0,2.91,264.2,17016,DE,UPS,0
19160,PLISSEE_20,9.0,4.555,243.0,35950,CH,UPS,0
19161,PLISSEE_20,3.0,2.21,196.3,18457,DE,UPS,0
19162,PLISSEE_20,1.0,1.62,109.6,15134,DE,UPS,0
19163,PLISSEE_20,5.0,4.03,312.4,19298,DE,UPS,0
19164,FVORHANG,1.0,0.0,0.0,18457,DE,DHL,0
19165,PLISSEE_20,3.0,2.78,91.0,35950,DE,UPS,0
19166,REPARATUR,4.0,4.22,199.8,24210,DE,UPS,0
19167,INSCHUTZ,1.0,0.0,0.0,27864,BE,TOUR_SPED,0
19168,PLISSEE_20,4.0,8.84,529.6,15971,DE,UPS,0
19169,PLISSEE_20,1.0,1.69,123.5,35950,DE,UPS,0
19170,PLISSEE_20,2.0,1.35,82.0,17885,DE,UPS,0
19171,KOLLEKTION,3.0,3.77,0.0,20349,DE,UPS,0
19172,PLISSEE_20,2.0,1.1,55.6,18457,DE,UPS,0
19173,KOLLEKTION,22.0,3.775,0.0,37299,DE,UPS,0
19174,ROLLO,4.0,5.75,248.0,27376,FR,UPS,0
19175,PLISSEE_20,2.0,1.21,57.0,20483,DE,UPS,0
19176,ROLLO,2.0,3.745,114.0,35950,DE,UPS,0
19177,INSCHUTZ,10.0,0.0,0.0,18952,DE,DHL,0
19178,ROLLO,2.0,1.59,114.6,35950,DE,UPS,0
19179,ROLLO,5.0,18.33,458.0,20727,DE,UPS,0
19180,ROLLO,3.0,3.35,220.0,35950,DE,UPS,0
19181,FVORHANG,10.0,0.0,400.0,27294,DE,TOUR_SPED,0
19182,INSCHUTZ,1.0,0.0,0.0,15003,DE,AUSL._FA,0
19183,PLISSEE_WA,1.0,2.26,117.3,35950,DE,UPS,0
19184,INSCHUTZ,1.0,0.0,0.0,19668,DE,TOUR_SPED,0
19185,ROLLO,1.0,4.575,135.0,35950,AT,UPS,0
19186,ROLLO,2.0,2.08,74.0,35950,DE,UPS,0
19187,PLISSEE_20,2.0,1.27,107.1,35950,CH,UPS,0
19188,PLISSEE_WA,1.0,1.47,98.5,34470,DE,UPS,0
19189,ROLLO,4.0,0.0,350.0,34984,DE,TOUR_SPED,0
19190,FVORHANG,12.0,4.4,443.5,17250,DE,UPS,0
19191,INSCHUTZ,3.0,0.0,0.0,19082,DE,TOUR_SPED,0
19192,PLISSEE_20,2.0,0.59,52.4,34269,DE,UPS,0
19193,ROLLO,4.0,5.765,238.0,35950,DE,UPS,0
19194,FVORHANG,25.0,0.0,1377.5,15376,DE,TOUR_SPED,0
19195,PLISSEE_WA,1.0,1.02,79.8,24210,DE,UPS,0
19196,JALOUSIE,0.2,0.0,0.0,17682,DE,DHL,0
19197,INSCHUTZ,3.0,0.0,0.0,27495,DE,TOUR_SPED,0
19198,ROLLO,3.0,7.955,162.0,35950,DE,UPS,0
19199,ROLLO,1.0,2.105,130.0,35950,DE,UPS,0
19200,ROLLO,3.0,8.005,225.0,35950,DE,UPS,0
19201,PLISSEE_20,2.0,1.55,83.0,23507,DE,UPS,0
19202,INSCHUTZ,3.0,0.0,0.0,25556,DE,AUSL._FA,0
19203,PLISSEE_WA,4.0,3.69,162.0,15728,DE,UPS,0
19204,KOLLEKTION,2.0,1.735,0.0,22463,DE,UPS,0
19205,INSCHUTZ,1.0,0.0,0.0,20913,DE,TOUR_SPED,0
19206,LAMELLE,2.0,0.0,307.0,28984,DE,TOUR_SPED,0
19207,ROLLO,1.0,1.1,84.0,35950,DE,UPS,0
19208,BEFESTIGUN,1.0,0.18,0.0,35950,CH,UPS,0
19209,PLISSEE_WA,1.0,0.9,59.2,35950,DE,UPS,0
19210,KOLLEKTION,3.0,4.175,0.0,29340,DE,UPS,0
19211,FALTROLLO,4.0,9.995,400.0,29728,FR,UPS,0
19212,PLISSEE_WA,1.0,0.81,60.0,35950,DE,UPS,0
19213,ROLLO,4.0,16.005,320.0,35950,DE,UPS,0
19214,PLISSEE_20,1.0,1.13,104.2,15160,DE,UPS,0
19215,BEFESTIGUN,5.0,0.11,0.0,35071,DE,UPS,0
19216,PLISSEE_WA,4.0,3.15,263.3,35950,DE,UPS,0
19217,FVORHANG,7.0,2.675,120.0,16779,DE,UPS,0
19218,PLISSEE_20,1.0,0.96,84.2,21053,DE,UPS,0
19219,PLISSEE_20,7.0,5.97,620.0,23252,DE,UPS,0
19220,PLISSEE_WA,6.0,3.77,203.0,24303,DE,UPS,0
19221,INSCHUTZ,2.0,0.0,0.0,25814,DE,TOUR_SPED,0
19222,PLISSEE_WA,4.0,6.175,71.0,16575,DE,UPS,0
19223,LAMELLE,2.0,0.0,299.0,33557,FR,SPED,0
19224,ROLLO,1.0,0.845,58.1,35950,DE,UPS,0
19225,PLISSEE_20,2.0,4.86,187.5,35950,DE,UPS,0
19226,SONSTIGE,2.0,0.0,0.0,35950,DE,DHL,0
19227,INSCHUTZ,5.0,0.0,0.0,28385,DE,TOUR_SPED,0
19228,PLISSEE_20,2.0,1.77,159.7,16899,DE,UPS,0
19229,VARIOROLLO,2.0,9.425,320.0,18275,DE,UPS,0
19230,PLISSEE_WA,1.0,2.2,99.5,34292,DE,UPS,0
19231,ROLLO,2.0,2.38,98.6,24955,DE,UPS,0
19232,ROLLO,1.0,0.855,57.0,35950,DE,UPS,0
19233,PLISSEE_20,3.0,2.04,151.2,30356,DE,UPS,0
19234,PLISSEE_20,2.0,1.8,160.4,35950,DE,UPS,0
19235,LAMELLE,54.0,2.765,0.0,29198,DE,UPS,0
19236,KOLLEKTION,2.0,1.05,0.0,22756,CH,UPS_CH,0
19237,INSCHUTZ,1.0,0.0,0.0,28087,DE,TOUR_SPED,0
19238,PLISSEE_20,6.0,3.28,195.10000000000002,35950,DE,UPS,0
19239,ROLLO,1.0,2.225,100.0,35950,DE,UPS,0
19240,PLISSEE_20,2.0,1.115,45.2,35950,DE,UPS,0
19241,PLISSEE_20,3.0,1.74,196.5,25533,DE,UPS,0
19242,PLISSEE_20,1.0,1.265,66.3,35950,DE,UPS,0
19243,JALOUSIE,7.0,15.940000000000001,600.3,28087,DE,UPS,0
19244,PLISSEE_20,16.0,9.085,268.7,35950,AT,UPS,0
19245,LAMELLE,2.0,0.0,0.0,26471,DE,DHL,0
19246,ROLLO,1.0,0.095,0.0,37133,FR,UPS,0
19247,ROLLO,1.0,4.015,180.0,35950,DE,UPS,0
19248,INSCHUTZ,2.0,0.0,0.0,19355,DE,DHL,0
19249,PLISSEE_20,2.0,1.18,58.0,24178,DE,UPS,0
19250,ROLLO,2.0,2.61,91.0,35950,DE,UPS,0
19251,INSCHUTZ,1.0,0.0,0.0,35425,DE,TOUR_SPED,0
19252,PLISSEE_WA,2.0,1.9,111.2,16395,DE,UPS,0
19253,PLISSEE_20,1.0,0.0,0.0,36832,DE,DHL,0
19254,ROLLO,1.0,3.68,117.4,22756,CH,UPS_CH,0
19255,PLISSEE_20,2.0,1.5,151.0,16255,DE,UPS,0
19256,KOLLEKTION,3.0,4.18,0.0,19955,DE,UPS,0
19257,ROLLO,1.0,1.635,94.6,35950,DE,UPS,0
19258,PLISSEE_20,2.0,0.0,0.0,16395,DE,DHL,0
19259,PLISSEE_20,2.0,0.89,33.9,22756,CH,UPS_CH,0
19260,ROLLO,2.0,0.735,75.1,35950,DE,UPS,0
19261,REPARATUR,1.0,1.14,83.5,22021,DE,UPS,0
19262,FVORHANG,18.0,2.68,766.0,26743,DE,UPS,0
19263,PLISSEE_WA,2.0,1.97,91.0,35950,AT,UPS,0
19264,ROLLO,1.0,3.38,200.0,35950,AT,UPS,0
19265,ROLLO,1.0,0.71,40.0,35950,DE,UPS,0
19266,KOLLEKTION,3.0,4.175,0.0,24010,DE,UPS,0
19267,FVORHANG,4.0,0.0,2400.0,17853,DE,TOUR_SPED,0
19268,PLISSEE_20,4.0,2.52,146.2,18273,DE,UPS,0
19269,PLISSEE_20,1.0,1.415,86.2,35950,AT,UPS,0
19270,FVORHANG,1.0,3.25,210.0,28586,DE,UPS,0
19271,ROLLO,6.0,5.38,104.0,30281,IT,UPS,0
19272,LAMELLE,3.0,5.4,215.5,27201,FR,UPS,0
19273,INSCHUTZ,1.0,0.0,0.0,24453,DE,TOUR_SPED,0
19274,ROLLEN,20.0,0.0,0.0,24362,DE,DHL,0
19275,PLISSEE_WA,1.0,1.1,80.0,15187,DE,UPS,0
19276,FALTROLLO,1.0,1.25,78.8,24272,AT,UPS,0
19277,PLISSEE_20,4.0,3.38,184.10000000000002,25735,DE,UPS,0
19278,ROLLO,3.0,8.915,155.0,35950,DE,UPS,0
19279,KOLLEKTION,3.0,4.175,0.0,29261,DE,UPS,0
19280,JALOUSIE,1.0,2.22,78.3,21708,BE,UPS,0
19281,INSCHUTZ,3.0,0.0,0.0,16411,DE,TOUR_SPED,0
19282,INSCHUTZ,1.0,0.0,0.0,15719,DE,TOUR_SPED,0
19283,ROLLO,3.0,11.3,328.0,16629,DE,UPS,0
19284,PLISSEE_20,8.0,4.14,341.6,27461,DE,UPS,0
19285,PLISSEE_20,1.0,0.95,83.0,22971,DE,UPS,0
19286,PLISSEE_WA,2.0,1.68,77.0,35950,AT,UPS,0
19287,JALOUSIE,3.0,4.26,210.89999999999998,24272,AT,UPS,0
19288,PLISSEE_20,2.0,1.48,64.1,35950,DE,UPS,0
19289,LAMELLE,2.0,0.0,0.0,16402,DE,DHL,0
19290,ROLLO,3.0,11.82,156.0,35950,DE,UPS,0
19291,PLISSEE_WA,2.0,1.935,167.4,35950,DE,UPS,0
19292,REPARATUR,1.0,0.58,99.9,26428,DE,UPS,0
19293,ROLLO,2.0,13.49,281.2,19355,DE,UPS,0
19294,PLISSEE_20,2.0,1.59,175.7,22674,DE,UPS,0
19295,REPARATUR,2.0,3.89,99.9,27278,DE,UPS,0
19296,KOLLEKTION,3.0,4.16,0.0,30233,IT,UPS,0
19297,FVORHANG,12.0,1.69,100.0,27700,DE,UPS,0
19298,PLISSEE_20,2.0,1.87,100.0,16411,DE,UPS,0
19299,PLISSEE_20,1.0,1.38,91.0,16255,DE,UPS,0
19300,ROLLO,6.0,18.37,516.0,35308,IT,UPS,0
19301,PLISSEE_20,5.0,7.4,444.6,15237,DE,UPS,0
19302,ROLLO,1.0,2.245,120.9,35950,DE,UPS,0
19303,PLISSEE_20,2.0,1.04,51.7,35950,DE,UPS,0
19304,PLISSEE_20,3.0,2.32,86.5,15486,DE,UPS,0
19305,PLISSEE_20,2.0,1.885,90.0,35950,DE,UPS,0
19306,ROLLO,12.0,4.105,351.5,35950,DE,UPS,0
19307,INSCHUTZ,1.0,0.0,0.0,27052,DE,TOUR_SPED,0
19308,KOLLEKTION,3.0,4.17,0.0,26007,DE,UPS,0
19309,FVORHANG,12.0,2.58,55.0,21709,FR,UPS,0
19310,PLISSEE_20,2.0,1.8,95.7,21939,DE,UPS,0
19311,FVORHANG,28.755,5.055,0.0,16463,DE,UPS,0
19312,ROLLO,1.0,0.745,45.5,35950,DE,UPS,0
